Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM2405101,"A IDH, sample 2245 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405101/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405102,"A IDH, sample 2246 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405102/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405103,"EPN, SPINE, sample 2247 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405103/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405104,"GBM, RTK II, sample 2248 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405104/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405105,"A IDH, HG, sample 2249 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405105/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405106,"EFT, CIC, sample 2250 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405106/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405107,"PLASMA, sample 2251 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405107/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405108,"EPN, SPINE, sample 2252 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405108/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405109,"O IDH, sample 2253 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405109/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405110,"GBM, RTK II, sample 2254 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405110/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405111,"GBM, MID, sample 2255 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405111/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405112,"GBM, RTK II, sample 2256 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405112/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405113,"PLASMA, sample 2257 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405113/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405114,"LGG, PA MID, sample 2258 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405114/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405115,"GBM, RTK I, sample 2259 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405115/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405116,"O IDH, sample 2260 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405116/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405117,"PIN T,  PB A, sample 2261 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405117/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405118,"MB, G4, sample 2262 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405118/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405119,"LGG, PA PF, sample 2263 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405119/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405120,"A IDH, sample 2264 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405120/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405121,"HGNET, MN1, sample 2265 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405121/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405122,"HMB, sample 2266 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405122/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405123,"HMB, sample 2267 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405123/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405124,"A IDH, sample 2268 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405124/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405125,"ANA PA, sample 2269 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405125/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405126,"CHORDM, sample 2270 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405126/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405127,"CHORDM, sample 2271 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405127/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405128,"CHORDM, sample 2272 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405128/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405129,"MB, G4, sample 2273 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405129/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405130,"GBM, MES, sample 2274 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405130/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405131,"GBM, RTK I, sample 2275 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405131/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405132,"GBM, RTK I, sample 2276 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405132/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405133,"GBM, RTK II, sample 2277 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405133/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405134,"GBM, RTK II, sample 2278 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405134/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405135,"GBM, RTK I, sample 2279 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405135/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405136,"GBM, MES, sample 2280 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405136/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405137,"CONTR, INFLAM, sample 2281 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405137/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405138,"GBM, RTK II, sample 2282 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405138/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405139,"CONTR, INFLAM, sample 2283 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405139/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405140,"GBM, MES, sample 2284 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405140/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405141,"EWS, sample 2285 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405141/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405142,"GBM, RTK II, sample 2286 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405142/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405143,"GBM, RTK I, sample 2287 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405143/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405144,"MB, G4, sample 2288 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405144/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405145,"LGG, PA/GG ST, sample 2289 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405145/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405146,"A IDH, sample 2290 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405146/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405147,"A IDH, HG, sample 2291 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405147/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405148,"GBM, MID, sample 2292 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405148/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405149,"GBM, RTK I, sample 2293 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405149/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405150,"GBM, RTK I, sample 2294 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405150/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405151,"GBM, RTK II, sample 2295 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405151/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405152,"O IDH, sample 2296 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405152/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405153,"PXA, sample 2297 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405153/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405154,"LGG, PA PF, sample 2298 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405154/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405155,"O IDH, sample 2299 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405155/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405156,"PLASMA, sample 2300 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405156/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405157,"GBM, MES, sample 2301 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405157/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405158,"EPN, MPE, sample 2302 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405158/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405159,"LYMPHO, sample 2303 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405159/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405160,"O IDH, sample 2304 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405160/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405161,"PIN T, PPT, sample 2305 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405161/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405162,"GBM, RTK I, sample 2306 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405162/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405163,"GBM, RTK II, sample 2307 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405163/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405164,"GBM, MES, sample 2308 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405164/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405165,"GBM, RTK I, sample 2309 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405165/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405166,"GBM, RTK I, sample 2310 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405166/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405167,"GBM, RTK I, sample 2311 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405167/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405168,"GBM, RTK II, sample 2312 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405168/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405169,"GBM, RTK II, sample 2313 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405169/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405170,"A IDH, sample 2314 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405170/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405171,"A IDH, sample 2315 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405171/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405172,"O IDH, sample 2316 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405172/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405173,"O IDH, sample 2317 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405173/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405174,"O IDH, sample 2318 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405174/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405175,"PIN T,  PB B, sample 2319 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405175/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405176,"GBM, RTK I, sample 2320 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405176/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405177,"GBM, RTK II, sample 2321 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405177/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405178,"CONTR, INFLAM, sample 2322 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405178/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405179,"GBM, RTK I, sample 2323 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405179/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405180,"GBM, RTK II, sample 2324 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405180/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405181,"EPN, MPE, sample 2325 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405181/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405182,"CHORDM, sample 2326 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405182/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405183,"CHORDM, sample 2327 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405183/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405184,"PLASMA, sample 2328 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405184/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405185,"PLASMA, sample 2329 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405185/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405186,"LGG, RGNT, sample 2330 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405186/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405187,"GBM, RTK I, sample 2331 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405187/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405188,"GBM, RTK II, sample 2332 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405188/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405189,"GBM, RTK I, sample 2333 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405189/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405190,"GBM, MES, sample 2334 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405190/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405191,"CONTR, INFLAM, sample 2335 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405191/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405192,"CONTR, INFLAM, sample 2336 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405192/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405193,"DMG, K27, sample 2337 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405193/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405194,"GBM, G34, sample 2338 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405194/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405195,"O IDH, sample 2339 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405195/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405196,"O IDH, sample 2340 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405196/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405197,"A IDH, sample 2341 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405197/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405198,"A IDH, sample 2342 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405198/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405199,"A IDH, HG, sample 2343 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405199/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405200,"GBM, RTK I, sample 2344 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405200/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405201,"EPN, PF B, sample 2345 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405201/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405202,"ETMR, sample 2346 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405202/suppl",,"Martin Sill","Jan 14, 2018"
GSM2405203,"PXA, sample 2347 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2405nnn/GSM2405203/suppl",,"Martin Sill","Jan 14, 2018"
